planner,safety,seed,ep,max_vel,eps,reached,collided,min_clr,time_s,max_z,n_hold,dynamics
quintic,on,5,1,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,5,2,4.0,0.05,True,0,1.249,3.0,1.5,0,0
quintic,on,5,3,4.0,0.05,True,0,2.02,4.5,5.11,0,0
quintic,on,5,4,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,5,5,4.0,0.05,True,0,1.644,3.0,1.5,0,0
quintic,on,6,0,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,6,1,4.0,0.05,True,0,1.633,3.0,1.5,0,0
quintic,on,6,2,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,6,3,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,6,4,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,6,5,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,7,0,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,7,1,4.0,0.05,True,0,2.148,3.3,1.5,0,0
quintic,on,7,2,4.0,0.05,True,0,1.233,3.3,1.5,0,0
quintic,on,7,3,4.0,0.05,True,0,1.207,3.0,1.5,0,0
quintic,on,7,4,4.0,0.05,True,0,1.193,3.0,1.5,0,0
quintic,on,7,5,4.0,0.05,True,0,2.0,4.5,4.71,0,0
quintic,on,8,0,4.0,0.05,True,0,1.166,3.3,1.5,0,0
quintic,on,8,1,4.0,0.05,True,0,1.619,3.3,1.5,0,0
quintic,on,8,2,4.0,0.05,True,0,1.557,3.0,1.5,0,0
quintic,on,8,3,4.0,0.05,True,0,1.085,3.6,1.5,0,0
quintic,on,8,4,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,8,5,4.0,0.05,True,0,1.516,4.2,3.85,0,0
quintic,on,9,0,4.0,0.05,True,0,1.645,3.0,1.5,0,0
quintic,on,9,1,4.0,0.05,True,0,3.711,3.3,1.5,0,0
quintic,on,9,2,4.0,0.05,True,0,1.334,3.0,1.5,0,0
quintic,on,9,3,4.0,0.05,True,0,1.621,4.5,5.1,0,0
quintic,on,9,4,4.0,0.05,True,0,1.646,3.0,1.5,0,0
quintic,on,9,5,4.0,0.05,True,0,1.54,3.6,1.5,0,0
quintic,on,10,0,4.0,0.05,True,0,1.659,3.3,1.5,0,0
quintic,on,10,1,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,10,2,4.0,0.05,True,0,1.588,3.3,1.5,0,0
quintic,on,10,3,4.0,0.05,True,0,2.056,3.0,1.5,0,0
quintic,on,10,4,4.0,0.05,True,0,1.679,3.3,1.5,0,0
quintic,on,10,5,4.0,0.05,True,0,1.948,4.5,5.11,0,0
quintic,on,11,0,4.0,0.05,True,0,1.809,4.2,3.64,0,0
quintic,on,11,1,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,11,2,4.0,0.05,True,0,1.505,3.0,1.5,0,0
quintic,on,11,3,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,11,4,4.0,0.05,True,0,1.997,4.5,4.71,0,0
quintic,on,11,5,4.0,0.05,True,0,1.163,3.3,1.5,0,0
quintic,on,12,0,4.0,0.05,True,0,1.169,4.5,2.7,0,0
quintic,on,12,1,4.0,0.05,True,0,1.778,4.2,4.25,0,0
quintic,on,12,2,4.0,0.05,True,0,1.92,4.2,4.25,0,0
quintic,on,12,3,4.0,0.05,True,0,1.048,3.3,1.5,0,0
quintic,on,12,4,4.0,0.05,True,0,2.109,4.5,4.19,0,0
quintic,on,12,5,4.0,0.05,True,0,1.062,3.3,1.5,0,0
quintic,on,13,0,4.0,0.05,True,0,2.208,4.8,4.74,0,0
quintic,on,13,1,4.0,0.05,True,0,1.621,3.0,1.5,0,0
quintic,on,13,2,4.0,0.05,True,0,1.626,3.0,1.5,0,0
quintic,on,13,3,4.0,0.05,True,0,1.647,3.0,1.5,0,0
quintic,on,13,4,4.0,0.05,True,0,1.891,4.2,4.29,0,0
quintic,on,13,5,4.0,0.05,True,0,1.129,3.3,1.5,0,0
quintic,on,14,0,4.0,0.05,True,0,1.614,3.0,1.5,0,0
quintic,on,14,1,4.0,0.05,True,0,1.647,3.0,1.5,0,0
quintic,on,14,2,4.0,0.05,True,0,1.675,4.5,4.02,0,0
quintic,on,14,3,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,14,4,4.0,0.05,True,0,1.643,3.0,1.5,0,0
quintic,on,14,5,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,15,0,4.0,0.05,True,0,2.0,4.5,4.71,0,0
quintic,on,15,1,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,15,2,4.0,0.05,True,0,1.655,3.0,1.5,0,0
quintic,on,15,3,4.0,0.05,True,0,1.349,4.5,4.71,0,0
quintic,on,15,4,4.0,0.05,True,0,1.071,4.5,2.73,0,0
quintic,on,15,5,4.0,0.05,True,0,1.407,4.5,4.71,0,0
quintic,on,16,0,4.0,0.05,True,0,1.648,3.3,1.5,0,0
quintic,on,16,1,4.0,0.05,True,0,1.628,4.5,4.71,0,0
quintic,on,16,2,4.0,0.05,True,0,1.869,4.5,4.71,0,0
quintic,on,16,3,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,16,4,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,16,5,4.0,0.05,True,0,2.062,3.3,1.5,0,0
quintic,on,17,0,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,17,1,4.0,0.05,True,0,1.647,3.0,1.5,0,0
quintic,on,17,2,4.0,0.05,True,0,1.359,3.6,1.5,0,0
quintic,on,17,3,4.0,0.05,True,0,1.659,3.0,1.5,0,0
quintic,on,17,4,4.0,0.05,True,0,1.131,4.2,2.76,0,0
quintic,on,17,5,4.0,0.05,True,0,1.716,3.0,1.5,0,0
quintic,on,18,0,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,18,1,4.0,0.05,True,0,1.099,4.2,2.76,0,0
quintic,on,18,2,4.0,0.05,True,0,0.928,4.2,2.76,0,0
quintic,on,18,3,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,18,4,4.0,0.05,True,0,1.634,3.0,1.5,0,0
quintic,on,18,5,4.0,0.05,True,0,1.648,3.0,1.5,0,0
quintic,on,19,0,4.0,0.05,True,0,5.503,3.0,1.5,0,0
quintic,on,19,1,4.0,0.05,True,0,1.221,4.5,2.7,0,0
quintic,on,19,2,4.0,0.05,True,0,1.508,3.3,1.5,0,0
quintic,on,19,3,4.0,0.05,True,0,1.645,3.0,1.5,0,0
quintic,on,19,4,4.0,0.05,True,0,1.329,3.3,1.5,0,0
quintic,on,19,5,4.0,0.05,True,0,1.343,3.3,1.5,0,0
