planner,safety,seed,ep,max_vel,eps,reached,collided,min_clr,time_s,max_z,n_hold,dynamics
septic,on,9,3,4.0,0.05,True,0,1.359,6.6,6.78,0,0
septic,on,9,4,4.0,0.05,True,0,1.664,3.3,1.5,0,0
septic,on,9,5,4.0,0.05,True,0,2.287,5.7,6.04,0,0
septic,on,10,0,4.0,0.05,True,0,1.56,3.6,1.5,0,0
septic,on,10,1,4.0,0.05,True,0,1.104,3.3,1.5,0,0
septic,on,10,2,4.0,0.05,True,0,1.242,3.3,1.5,0,0
septic,on,10,3,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,10,4,4.0,0.05,True,0,1.233,3.3,1.5,0,0
septic,on,10,5,4.0,0.05,True,0,2.115,6.0,7.27,0,0
septic,on,11,0,4.0,0.05,True,0,5.774,5.7,5.01,0,0
septic,on,11,1,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,11,2,4.0,0.05,True,0,1.258,3.3,1.5,0,0
septic,on,11,3,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,11,4,4.0,0.05,True,0,1.356,5.7,6.02,0,0
septic,on,11,5,4.0,0.05,True,0,1.477,3.6,1.5,0,0
septic,on,12,0,4.0,0.05,True,0,0.972,6.3,3.04,0,0
septic,on,12,1,4.0,0.05,True,0,1.189,6.0,6.02,0,0
septic,on,12,2,4.0,0.05,True,0,1.406,5.7,6.02,0,0
septic,on,12,3,4.0,0.05,True,0,1.017,3.3,1.5,0,0
septic,on,12,4,4.0,0.05,True,0,2.238,8.4,6.13,0,0
septic,on,12,5,4.0,0.05,True,0,1.205,3.6,1.5,0,0
septic,on,13,0,4.0,0.05,True,0,2.511,5.7,6.02,0,0
septic,on,13,1,4.0,0.05,True,0,1.442,3.3,1.5,0,0
septic,on,13,2,4.0,0.05,True,0,1.645,3.3,1.5,0,0
septic,on,13,3,4.0,0.05,True,0,1.663,3.3,1.5,0,0
septic,on,13,4,4.0,0.05,True,0,1.812,5.7,6.02,0,0
septic,on,13,5,4.0,0.05,True,0,1.227,3.6,1.5,0,0
septic,on,14,0,4.0,0.05,True,0,1.398,3.3,1.5,0,0
septic,on,14,1,4.0,0.05,True,0,1.405,5.7,6.02,0,0
septic,on,14,2,4.0,0.05,True,0,3.839,10.2,9.48,0,0
septic,on,14,3,4.0,0.05,True,0,1.663,3.3,1.5,0,0
septic,on,14,4,4.0,0.05,True,0,1.46,3.3,1.5,0,0
septic,on,14,5,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,15,0,4.0,0.05,True,0,1.785,6.0,6.02,0,0
septic,on,15,1,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,15,2,4.0,0.05,True,0,1.466,3.3,1.5,0,0
septic,on,15,3,4.0,0.05,True,0,1.159,3.6,1.5,0,0
septic,on,15,4,4.0,0.05,True,0,1.321,5.4,7.75,0,0
septic,on,15,5,4.0,0.05,False,0,2.511,14.1,36.09,0,0
septic,on,16,0,4.0,0.05,True,0,1.241,3.3,1.5,0,0
septic,on,16,1,4.0,0.05,True,0,1.576,6.6,6.78,0,0
septic,on,16,2,4.0,0.05,False,0,3.281,14.1,36.09,0,0
septic,on,16,3,4.0,0.05,True,0,1.664,3.3,1.5,0,0
septic,on,16,4,4.0,0.05,True,0,1.868,3.3,1.5,0,0
septic,on,16,5,4.0,0.05,True,0,1.638,3.3,1.5,0,0
septic,on,17,0,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,17,1,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,17,2,4.0,0.05,True,0,1.306,3.6,1.5,0,0
septic,on,17,3,4.0,0.05,True,0,1.659,3.3,1.5,0,0
septic,on,17,4,4.0,0.05,True,0,1.062,4.8,7.47,0,0
septic,on,17,5,4.0,0.05,True,0,1.475,3.3,1.5,0,0
septic,on,18,0,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,18,1,4.0,0.05,True,0,1.195,4.8,7.47,0,0
septic,on,18,2,4.0,0.05,True,0,0.906,4.8,7.47,0,0
septic,on,18,3,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,18,4,4.0,0.05,True,0,1.607,4.8,5.09,0,0
septic,on,18,5,4.0,0.05,True,0,1.464,3.3,1.5,0,0
septic,on,19,0,4.0,0.05,True,0,4.86,3.0,1.5,0,0
septic,on,19,1,4.0,0.05,True,0,1.064,3.9,2.79,0,0
septic,on,19,2,4.0,0.05,True,0,1.245,3.3,1.5,0,0
septic,on,19,3,4.0,0.05,True,0,1.462,3.3,1.5,0,0
septic,on,19,4,4.0,0.05,True,0,1.37,3.9,1.5,0,0
septic,on,19,5,4.0,0.05,True,0,1.092,3.6,1.5,0,0
