planner,safety,seed,ep,max_vel,eps,reached,collided,min_clr,time_s,max_z,n_hold,dynamics
septic,off,9,2,3.0,0.05,True,0,0.003,4.2,1.5,0,0
septic,off,9,3,3.0,0.05,True,0,0.001,4.2,1.5,0,0
septic,off,9,4,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,9,5,3.0,0.05,True,0,0.016,4.2,1.5,0,0
septic,off,10,0,3.0,0.05,True,0,0.001,4.2,1.5,0,0
septic,off,10,1,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,10,2,3.0,0.05,True,0,0.016,4.2,1.5,0,0
septic,off,10,3,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,10,4,3.0,0.05,True,0,0.003,4.2,1.5,0,0
septic,off,10,5,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,11,0,3.0,0.05,True,0,0.284,4.2,1.5,0,0
septic,off,11,1,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,11,2,3.0,0.05,True,0,0.006,4.2,1.5,0,0
septic,off,11,3,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,11,4,3.0,0.05,True,0,0.016,4.2,1.5,0,0
septic,off,11,5,3.0,0.05,True,0,0.014,4.2,1.5,0,0
septic,off,12,0,3.0,0.05,True,0,0.286,4.2,1.5,0,0
septic,off,12,1,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,12,2,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,12,3,3.0,0.05,True,0,0.001,4.2,1.5,0,0
septic,off,12,4,3.0,0.05,True,0,0.237,4.2,1.5,0,0
septic,off,12,5,3.0,0.05,True,0,0.001,4.2,1.5,0,0
septic,off,13,0,3.0,0.05,True,0,0.122,4.2,1.5,0,0
septic,off,13,1,3.0,0.05,True,0,0.016,4.2,1.5,0,0
septic,off,13,2,3.0,0.05,True,0,0.016,4.2,1.5,0,0
septic,off,13,3,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,13,4,3.0,0.05,True,0,0.001,4.2,1.5,0,0
septic,off,13,5,3.0,0.05,True,0,0.001,4.2,1.5,0,0
septic,off,14,0,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,14,1,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,14,2,3.0,0.05,True,1,-0.131,4.2,1.5,0,0
septic,off,14,3,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,14,4,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,14,5,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,15,0,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,15,1,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,15,2,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,15,3,3.0,0.05,True,0,0.005,4.2,1.5,0,0
septic,off,15,4,3.0,0.05,True,0,0.286,4.2,1.5,0,0
septic,off,15,5,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,16,0,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,16,1,3.0,0.05,True,0,0.001,4.2,1.5,0,0
septic,off,16,2,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,16,3,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,16,4,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,16,5,3.0,0.05,True,0,0.011,4.2,1.5,0,0
septic,off,17,0,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,17,1,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,17,2,3.0,0.05,True,0,0.001,4.2,1.5,0,0
septic,off,17,3,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,17,4,3.0,0.05,True,0,0.099,4.2,1.5,0,0
septic,off,17,5,3.0,0.05,True,0,0.015,4.2,1.5,0,0
septic,off,18,0,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,18,1,3.0,0.05,True,1,-0.018,4.2,1.5,0,0
septic,off,18,2,3.0,0.05,True,0,0.205,4.2,1.5,0,0
septic,off,18,3,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,18,4,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,18,5,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,19,0,3.0,0.05,True,0,0.286,4.2,1.5,0,0
septic,off,19,1,3.0,0.05,True,0,0.284,4.2,1.5,0,0
septic,off,19,2,3.0,0.05,True,0,0.016,4.2,1.5,0,0
septic,off,19,3,3.0,0.05,True,0,0.017,4.2,1.5,0,0
septic,off,19,4,3.0,0.05,True,0,0.011,4.2,1.5,0,0
septic,off,19,5,3.0,0.05,True,0,0.011,4.2,1.5,0,0
septic,off,0,0,4.0,0.05,True,0,0.685,3.0,1.5,0,0
